ZIP Code,State,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies,Representative Lat,Representative Lon
85021,AZ,MARICOPA,0,15,0,0,33.55420824166669,-112.08878010686666
85022,AZ,MARICOPA,0,25,0,0,33.62709454156005,-112.04985714675999
85023,AZ,MARICOPA,0,18,0,0,33.632367381388924,-112.09019836144445
85024,AZ,MARICOPA,0,10,0,0,33.670915112700044,-112.04837025050001
85027,AZ,MARICOPA,2,18,0,0,33.674627987300056,-112.12005490070001
85028,AZ,MARICOPA,0,18,0,0,33.585546035222265,-112.00350925216668
85029,AZ,MARICOPA,0,27,0,0,33.59865234281486,-112.12160616737039
85031,AZ,MARICOPA,1,1,0,0,33.4932566275,-112.1616883595
85032,AZ,MARICOPA,1,46,0,0,33.62655612170572,-111.99977714564787
85033,AZ,MARICOPA,0,5,0,0,33.498945356600025,-112.20747188380001
85035,AZ,MARICOPA,0,2,0,0,33.475117973000096,-112.1927022415
85037,AZ,MARICOPA,1,9,0,0,33.48200614000004,-112.2578384962
85040,AZ,MARICOPA,0,5,0,0,33.38220465440008,-112.04407174180001
85041,AZ,MARICOPA,0,7,0,0,33.3847907698572,-112.10647127428572
85042,AZ,MARICOPA,0,10,0,0,33.37672397510004,-112.0428035542
85043,AZ,MARICOPA,0,8,0,0,33.429183975625065,-112.21631164487499
85044,AZ,MARICOPA,0,20,0,0,33.33059151020005,-111.98803985699999
85048,AZ,MARICOPA,0,9,0,0,33.29885433200005,-111.99050580788891
85050,AZ,MARICOPA,0,13,0,0,33.664841645769236,-112.00059722546156
85051,AZ,MARICOPA,0,16,0,0,33.55646604768755,-112.1353462999375
85053,AZ,MARICOPA,0,22,0,0,33.631638355909146,-112.12829338063635
85054,AZ,MARICOPA,3,2,0,0,33.66221686200002,-111.9539785208
85083,AZ,MARICOPA,0,15,0,0,33.72890642846671,-112.18244736713334
85085,AZ,MARICOPA,1,28,0,0,33.74637889803452,-112.10626075868964
85086,AZ,MARICOPA,0,19,0,0,33.83824861305269,-112.1008468755263
85087,AZ,MARICOPA,0,1,0,0,33.886831,-112.148623
85118,AZ,PINAL,0,1,0,0,33.3560267,-111.4385101
85119,AZ,PINAL,0,4,0,0,33.410388483000055,-111.521264155
85120,AZ,PINAL,1,10,0,0,33.40336018009095,-111.56044942236363
85122,AZ,PINAL,1,15,0,0,32.89129748987506,-111.7377580484375
85128,AZ,PINAL,0,7,0,0,32.904883116285774,-111.51641634328573
85132,AZ,PINAL,1,2,0,0,33.088816142333364,-111.48500575033334
85138,AZ,PINAL,0,11,0,0,33.048261331098175,-111.99558649699998
85139,AZ,PINAL,1,4,0,0,33.05532965120003,-112.05328165220001
85140,AZ,PINAL,1,9,0,0,33.23301274590004,-111.54499777890001
85142,AZ,MARICOPA,0,22,0,0,33.229341536500044,-111.62821707327271
85143,AZ,PINAL,0,8,0,0,33.18426416525696,-111.56293367847537
85147,AZ,PINAL,1,1,0,0,33.07072196379305,-111.757802626969
85194,AZ,PINAL,0,1,0,0,32.944263216,-111.668758778
85201,AZ,MARICOPA,0,16,0,0,33.430757352562544,-111.8402653313125
85202,AZ,MARICOPA,1,13,0,0,33.37386909557147,-111.87779857664285
85203,AZ,MARICOPA,1,18,0,0,33.444973008842126,-111.80019062594738
85204,AZ,MARICOPA,0,12,0,0,33.3980291386667,-111.77724607950002
85205,AZ,MARICOPA,0,17,0,0,33.434211457705906,-111.7169023957647
85206,AZ,MARICOPA,6,29,0,0,33.40033227620004,-111.7148413626857
85207,AZ,MARICOPA,0,32,0,0,33.4409245657188,-111.6530641355
85208,AZ,MARICOPA,0,21,0,0,33.40185518104767,-111.63624891357142
85209,AZ,MARICOPA,1,24,0,0,33.37509666888005,-111.62053817987999
85210,AZ,MARICOPA,1,6,0,0,33.38174746542863,-111.84718727885715
85212,AZ,MARICOPA,1,36,0,0,33.33931425481084,-111.62283765951351
85213,AZ,MARICOPA,0,27,0,0,33.445841063185235,-111.76841590070372
85215,AZ,MARICOPA,0,7,0,0,33.46124949271433,-111.69975172771429
85218,AZ,PINAL,0,1,0,0,33.358240799,-111.466761149
85220,AZ,PINAL,0,1,0,0,33.403336295,-111.538442033
85224,AZ,MARICOPA,3,45,0,0,33.31512071202088,-111.8750083733125
85225,AZ,MARICOPA,1,36,0,0,33.314362119000066,-111.82263760013511
85226,AZ,MARICOPA,0,26,0,0,33.315379772692346,-111.91820103596153
85232,AZ,PINAL,0,0,1,0,33.02701298087726,-111.39130095513661
85233,AZ,MARICOPA,0,10,0,0,33.36074710250004,-111.81494332999998
85234,AZ,MARICOPA,1,20,0,0,33.36459887014291,-111.74369984642858
85236,AZ,MARICOPA,0,1,0,0,33.361223223,-111.69417483
85242,AZ,MARICOPA,0,2,0,0,33.1993678275,-111.635190217
85247,AZ,PINAL,1,1,0,0,33.0731514,-111.75983715000001
85248,AZ,MARICOPA,1,17,0,0,33.24620536897017,-111.85700854496162
85249,AZ,MARICOPA,0,45,0,0,33.22705379880309,-111.79771460289085
85250,AZ,MARICOPA,0,6,0,0,33.52462680516672,-111.90083192516666
85251,AZ,MARICOPA,3,16,0,0,33.490023767842175,-111.91717134915791
85253,AZ,MARICOPA,0,20,0,0,33.56220876295872,-111.95590039231271
85254,AZ,MARICOPA,0,96,0,0,33.62209350093753,-111.9526022995625
85255,AZ,MARICOPA,3,17,0,0,33.69127013560006,-111.90606907410002
85257,AZ,MARICOPA,0,13,0,0,33.47255334723082,-111.91703200192305
85258,AZ,MARICOPA,2,9,0,0,33.56368062154547,-111.89020348927274
85259,AZ,MARICOPA,0,10,0,0,33.58624346710006,-111.82395191760001
85260,AZ,MARICOPA,2,45,0,0,33.59697456253109,-111.8925892828664
85262,AZ,MARICOPA,0,1,0,0,33.7574819640001,-111.914048018
85266,AZ,MARICOPA,0,5,0,0,33.75815943360002,-111.92411300439998
85268,AZ,MARICOPA,0,14,0,0,33.61106498443839,-111.72332284964729
85281,AZ,MARICOPA,1,6,0,0,33.42894397957146,-111.94091009728572
85282,AZ,MARICOPA,0,15,0,0,33.39293366706671,-111.9066284424
85283,AZ,MARICOPA,1,13,0,0,33.365704225071504,-111.92300530600001
85284,AZ,MARICOPA,0,10,0,0,33.33690149970006,-111.9262108309
85286,AZ,MARICOPA,2,25,0,0,33.271891022296344,-111.82312278266666
85295,AZ,MARICOPA,2,14,0,0,33.308019705375024,-111.73614565537501
85296,AZ,MARICOPA,0,18,0,0,33.334326122777846,-111.74755808588888
85297,AZ,MARICOPA,3,14,0,0,33.279601202327946,-111.73578112532529
85298,AZ,MARICOPA,0,16,0,0,33.24688923693752,-111.74603711187498
85301,AZ,MARICOPA,1,4,0,0,33.38873709580008,-112.6347416352
85302,AZ,MARICOPA,1,12,0,0,33.5670844177693,-112.1849395143077
85303,AZ,MARICOPA,0,6,0,0,33.53323109566674,-112.22335448683333
85304,AZ,MARICOPA,1,23,0,0,33.59792099520837,-112.17515814116668
85305,AZ,MARICOPA,0,8,0,0,33.538882804000025,-112.24333991200001
85306,AZ,MARICOPA,1,31,0,0,33.62752361431256,-112.182887343375
85307,AZ,MARICOPA,1,1,0,0,33.52885596100005,-112.2782640735
85308,AZ,MARICOPA,2,62,0,0,33.65873622279694,-112.18810904304686
85309,AZ,MARICOPA,1,0,0,0,33.5412922,-112.3572473
85310,AZ,MARICOPA,0,25,0,0,33.69808940304004,-112.18454305900002
85323,AZ,MARICOPA,0,12,0,0,33.433141136500005,-112.32292505475
85326,AZ,MARICOPA,0,10,0,0,33.43039669850003,-112.52476080310001
85331,AZ,MARICOPA,1,2,0,0,33.76270646666671,-111.97455539100001
85335,AZ,MARICOPA,0,4,0,0,33.61800143925008,-112.33111600500001
85338,AZ,MARICOPA,1,14,0,0,33.444951705600026,-112.40303088520001
85339,AZ,MARICOPA,1,10,0,0,33.36793012881821,-112.16795576509092
85340,AZ,MARICOPA,0,8,0,0,33.50781027187502,-112.37976150112499
85344,AZ,LA PAZ,2,0,1,0,34.143954223076456,-114.2923083056312
85345,AZ,MARICOPA,1,28,0,0,33.574684292034526,-112.25338770082757
85349,AZ,YUMA,0,2,0,0,32.5086091215001,-114.76386915399999
85351,AZ,MARICOPA,1,6,0,0,33.61237810357146,-112.27211277814285
85353,AZ,MARICOPA,0,2,0,0,33.41405526300005,-112.276705299
85355,AZ,MARICOPA,0,4,0,0,33.57238062475005,-112.410483755
85361,AZ,MARICOPA,0,1,0,0,33.740519867,-112.558845151
85363,AZ,MARICOPA,0,10,0,0,33.58261297710004,-112.30503733140002
85364,AZ,YUMA,3,16,1,0,32.69492111188624,-114.63446160159091
85365,AZ,YUMA,1,4,0,0,32.652764443390325,-114.53836455598821
85367,AZ,YUMA,0,5,0,0,32.66141821920002,-114.41989003459999
85373,AZ,MARICOPA,0,8,0,0,33.66182146387504,-112.28801715875001
85374,AZ,MARICOPA,2,39,0,0,33.63881769060982,-112.38092522704879
85375,AZ,MARICOPA,1,9,0,0,33.66492893740004,-112.3618273035
85377,AZ,MARICOPA,0,3,0,0,33.819394519333436,-111.90481630400001
85378,AZ,MARICOPA,3,2,0,0,33.639535023,-112.333906655
85379,AZ,MARICOPA,0,66,0,0,33.60538279398489,-112.37810502628787
85381,AZ,MARICOPA,2,25,0,0,33.61097942281487,-112.23912155599999
85382,AZ,MARICOPA,0,40,0,0,33.658166926150045,-112.25018489580002
85383,AZ,MARICOPA,0,58,0,0,33.70884132015013,-112.25838720922653
85387,AZ,MARICOPA,0,12,0,0,33.71465184008338,-112.42062748849999
85388,AZ,MARICOPA,0,33,0,0,33.62460245787882,-112.43686335303029
85390,AZ,MARICOPA,1,1,0,0,33.9746598305,-112.73970336849999
85392,AZ,MARICOPA,2,13,0,0,33.47541631700005,-112.3114505586
85395,AZ,MARICOPA,1,30,0,0,33.4859623454839,-112.39288088125804
85501,AZ,GILA,1,10,1,0,33.394461125136736,-110.77941338725351
85533,AZ,GREENLEE,0,0,1,0,33.046384960204605,-109.2905637035907
85541,AZ,GILA,1,9,0,0,34.23993933990002,-111.31936316420001
85542,AZ,GRAHAM,1,0,0,0,33.29575753,-110.41787595
85546,AZ,GRAHAM,1,3,1,0,32.825158445018694,-109.71295511625351
85550,AZ,GILA,1,0,0,0,33.35380069,-110.45435599
85552,AZ,GRAHAM,0,1,0,0,32.849836125,-109.752940143
85602,AZ,COCHISE,1,1,0,0,31.961294449500002,-110.298053452
85603,AZ,COCHISE,1,0,1,0,31.405115753043603,-109.90684652488784
85607,AZ,COCHISE,2,4,0,0,31.352583067500035,-109.54915205249999
85613,AZ,COCHISE,2,0,0,0,31.5488985515,-110.35225207799999
85614,AZ,PIMA,1,20,0,0,31.873780781714313,-110.99433311461904
85615,AZ,COCHISE,0,1,0,0,31.4656705670001,-110.253579506
85617,AZ,COCHISE,0,1,0,0,31.4534370000001,-109.794738
85621,AZ,SANTA CRUZ,1,3,1,0,31.36334467312185,-110.95381153389528
85625,AZ,COCHISE,0,1,0,0,31.948184402,-109.843512259
85629,AZ,PIMA,1,5,0,0,31.934783783666745,-110.99356145566666
85631,AZ,PINAL,0,1,0,0,32.6030380020001,-110.626925501
85634,AZ,PIMA,3,1,0,0,32.0551123975,-111.7045199575
85635,AZ,COCHISE,1,12,0,0,31.543950971846183,-110.26578604446152
85643,AZ,COCHISE,1,0,0,0,32.2649674,-109.83814424
85648,AZ,SANTA CRUZ,0,2,0,0,31.481554907500048,-111.0174894
85650,AZ,COCHISE,0,3,0,0,31.477625373000066,-110.26500414599998
85658,AZ,PIMA,0,1,0,0,32.4274120439788,-111.076865810189
85704,AZ,PIMA,2,71,0,0,32.328892658904174,-110.99411379917808
85705,AZ,PIMA,0,13,0,0,32.27505816176928,-110.9753733786923
85706,AZ,PIMA,0,4,0,0,32.15818850500002,-110.95133997650001
85707,AZ,PIMA,2,0,0,0,32.177690859500004,-110.872646356
85710,AZ,PIMA,1,48,0,0,32.21781915722453,-110.82864206122449
85711,AZ,PIMA,3,54,0,0,32.21946786105268,-110.87362159714033
85712,AZ,PIMA,6,39,0,0,32.24975938282227,-110.88228017068889
85713,AZ,PIMA,2,9,0,0,32.1901385719091,-110.9899991980909
85714,AZ,PIMA,0,3,1,0,32.17382291922806,-110.9499768952788
85715,AZ,PIMA,0,11,0,0,32.24906001190913,-110.82795862618183
85716,AZ,PIMA,0,6,0,0,32.22490750650007,-110.91979668216668
85718,AZ,PIMA,0,20,0,0,32.30168943465002,-110.9262020856
85719,AZ,PIMA,0,5,0,0,32.25324916760002,-110.94813499239999
85723,AZ,PIMA,1,0,0,0,32.1809812,-110.9645064
85724,AZ,PIMA,2,0,0,0,32.24166323,-110.946580815
85730,AZ,PIMA,0,15,0,0,32.184146944533396,-110.80316188353335
85735,AZ,PIMA,0,2,0,0,32.16946526150005,-111.0808229245
85737,AZ,PIMA,0,2,0,0,32.3958263225,-110.95846908
85739,AZ,PIMA,1,3,0,0,32.50093149600003,-110.8988145675
85741,AZ,PIMA,3,16,0,0,32.400442989473746,-111.09707898078946
85742,AZ,PIMA,1,8,0,0,32.381385240666724,-111.043464993
85743,AZ,PIMA,0,11,0,0,32.32935625454552,-111.099204487
85745,AZ,PIMA,1,14,0,0,32.248649366933385,-111.02243210253333
85746,AZ,PIMA,0,2,0,0,32.12786630350005,-111.02748381250001
85747,AZ,PIMA,1,1,0,0,32.12829728750005,-110.73426671499999
85748,AZ,PIMA,1,13,0,0,32.22428413092864,-110.77224687449997
85749,AZ,PIMA,0,6,0,0,32.2645538811667,-110.7670798255
85750,AZ,PIMA,0,7,0,0,32.280328957142885,-110.85107426885715
85755,AZ,PIMA,1,6,0,0,32.4407796198572,-110.96694243342857
85757,AZ,PIMA,0,3,0,0,32.161225590000036,-111.08004718333332
85901,AZ,NAVAJO,1,3,0,0,34.22303713225003,-110.04187694825
85925,AZ,APACHE,0,1,0,0,34.109603044,-109.284435298
85929,AZ,NAVAJO,1,3,0,0,34.17871520600003,-110.00325937675
85936,AZ,APACHE,0,1,1,0,34.51105448844709,-109.37454764130521
85937,AZ,NAVAJO,0,3,0,0,34.51125846833337,-110.10963340199999
85938,AZ,APACHE,1,0,0,0,34.13173504,-109.28525796
85940,AZ,APACHE,0,2,0,0,34.255745500000046,-109.7508695
85941,AZ,NAVAJO,3,0,0,0,33.876598142,-109.95970310866666
86001,AZ,COCONINO,2,9,0,0,35.20491674324778,-111.65042308073545
86004,AZ,COCONINO,1,7,1,0,35.23003806506733,-111.56876579290677
86005,AZ,COCONINO,0,1,0,0,35.1305446000001,-111.6884071
86025,AZ,NAVAJO,0,1,1,0,34.902270027077336,-110.15868150292849
86040,AZ,COCONINO,1,2,0,0,36.916645404333366,-111.46361787133333
86042,AZ,NAVAJO,3,0,0,0,35.80211549333333,-110.42662207000001
86045,AZ,COCONINO,2,1,0,0,36.130051900000005,-111.22961862
86047,AZ,NAVAJO,2,1,0,0,35.03545483066667,-110.703575985
86301,AZ,YAVAPAI,2,12,0,0,34.573974573714324,-112.46323910764285
86303,AZ,YAVAPAI,0,3,0,0,34.535186024666736,-112.47271608666665
86305,AZ,YAVAPAI,0,16,1,0,34.63920656124069,-112.50294004073984
86313,AZ,YAVAPAI,2,0,0,0,34.55387325,-112.45257508
86314,AZ,YAVAPAI,3,14,0,0,34.603016960365395,-112.33438822268079
86315,AZ,YAVAPAI,0,4,0,0,34.65667787700005,-112.32506988125
86322,AZ,YAVAPAI,0,5,0,0,34.58321581820006,-111.87026362680001
86323,AZ,YAVAPAI,0,2,0,0,34.7305017765,-112.4632405795
86324,AZ,YAVAPAI,0,3,0,0,34.75131292733343,-112.05789393799999
86325,AZ,YAVAPAI,0,3,0,0,34.72031775366667,-111.90050803166667
86326,AZ,YAVAPAI,1,14,0,0,34.72592485360005,-112.01367130800001
86327,AZ,YAVAPAI,0,1,0,0,34.5605236650001,-112.26463018
86334,AZ,YAVAPAI,0,1,0,0,34.888728595,-112.499723422
86335,AZ,YAVAPAI,0,1,0,0,34.6454016930001,-111.773410884
86336,AZ,YAVAPAI,1,0,0,0,34.85595491,-111.82347943
86351,AZ,YAVAPAI,0,3,0,0,34.781430285333435,-111.765273304
86401,AZ,MOHAVE,0,10,1,0,35.21594459135924,-114.0261109412682
86403,AZ,MOHAVE,1,5,0,0,34.48263976483339,-114.33051595933334
86404,AZ,MOHAVE,0,5,0,0,34.508097472800046,-114.3081664808
86406,AZ,MOHAVE,0,12,0,0,34.461689339083385,-114.28554631608334
86409,AZ,MOHAVE,2,3,0,0,35.23105659020002,-114.02592440560002
86426,AZ,MOHAVE,1,1,0,0,34.996452553,-114.58879797200001
86429,AZ,MOHAVE,1,1,0,0,35.18691178900005,-114.5283666335
86442,AZ,MOHAVE,2,5,0,0,35.11277166828576,-114.55821834257142
86503,AZ,APACHE,2,2,0,0,36.158543594354995,-109.606986915
86504,AZ,APACHE,2,0,0,0,35.759207265,-109.048481175
86505,AZ,APACHE,3,0,0,0,35.71110166,-109.54334861666666
87002,NM,VALENCIA,0,1,1,0,34.65730641948732,-106.78255758845376
87004,NM,SANDOVAL,0,2,1,0,35.31760780427376,-106.56947093538452
87007,NM,CIBOLA,0,1,0,0,35.0229549310001,-107.481362787
87013,NM,SANDOVAL,0,0,1,0,36.01439777229586,-106.96378600554085
87015,NM,SANTA FE,0,2,0,0,35.0691810920001,-106.174389951
87016,NM,TORRANCE,0,0,1,0,34.758875016102515,-106.05970819313954
87020,NM,CIBOLA,1,1,1,0,35.15989070084783,-107.83852165886151
87022,NM,BERNALILLO,0,1,0,0,34.9024870050001,-106.700510284
87031,NM,VALENCIA,0,8,1,0,34.79984084796387,-106.72117388076175
87035,NM,TORRANCE,0,0,1,0,35.00659907585987,-106.05758202279556
87049,NM,CIBOLA,1,0,0,0,35.06856341,-107.57100872
87068,NM,VALENCIA,0,2,0,0,34.846915098500105,-106.691819697
87102,NM,BERNALILLO,7,3,0,0,35.0956259668,-106.632052695
87104,NM,BERNALILLO,0,1,0,0,35.0870303400001,-106.669500924
87105,NM,BERNALILLO,1,9,1,0,35.04179324864683,-106.69112008173339
87106,NM,BERNALILLO,5,3,1,0,35.08208035922025,-106.62652502909421
87107,NM,BERNALILLO,0,8,1,0,35.131213741652886,-106.6254771373216
87108,NM,BERNALILLO,5,8,1,0,35.07145028668398,-106.58154557537853
87109,NM,BERNALILLO,4,17,1,0,35.146944796352734,-106.56797466705298
87110,NM,BERNALILLO,1,18,0,0,35.105599820263215,-106.56817371263156
87111,NM,BERNALILLO,0,30,0,0,35.135001389900054,-106.51969807796667
87112,NM,BERNALILLO,0,13,0,0,35.113574435307754,-106.53312530823077
87113,NM,BERNALILLO,0,11,0,0,35.18169775772735,-106.58257107072727
87114,NM,BERNALILLO,2,14,0,0,35.20159205250005,-106.67282278524999
87120,NM,BERNALILLO,1,17,1,0,35.13613257739578,-106.70800882883522
87121,NM,BERNALILLO,0,2,1,0,35.07144192640998,-106.71690379054303
87122,NM,BERNALILLO,1,2,0,0,35.172874963333406,-106.536333798
87123,NM,BERNALILLO,0,11,0,0,35.06845408667311,-106.50614023787956
87124,NM,SANDOVAL,2,30,0,0,35.23984620946877,-106.66571543465625
87144,NM,SANDOVAL,1,5,0,0,35.29529290966672,-106.64502083899998
87301,NM,MCKINLEY,2,11,1,0,35.51448037241189,-108.74413585462786
87313,NM,MCKINLEY,2,0,0,0,35.698691725,-108.13956439
87321,NM,MCKINLEY,0,1,0,0,35.134311215,-108.493351487
87327,NM,MCKINLEY,1,0,0,0,35.08720767,-108.79112676
87401,NM,SAN JUAN,3,12,1,0,36.73304210034816,-108.20692888087225
87402,NM,SAN JUAN,1,0,0,0,36.767378402,-108.149196493
87410,NM,SAN JUAN,0,3,0,0,36.8303928183334,-108.011759627
87413,NM,SAN JUAN,0,1,1,0,36.71521441876507,-107.98661216221977
87420,NM,SAN JUAN,2,0,0,0,36.805240944999994,-108.69145557499999
87501,NM,SANTA FE,1,3,0,0,35.67981031225003,-105.944174762
87505,NM,SANTA FE,3,9,2,0,35.65108145632401,-105.95447357887032
87507,NM,SANTA FE,1,5,0,0,35.6372933708334,-106.022926004
87532,NM,RIO ARRIBA,1,0,0,0,35.99725109,-106.08882784
87544,NM,LOS ALAMOS,1,4,1,0,35.87342734405001,-106.28711129227703
87571,NM,TAOS,1,3,1,0,36.38586138120119,-105.57578487973096
87575,NM,RIO ARRIBA,0,0,1,0,36.71185131867343,-106.5621311930044
87701,NM,SAN MIGUEL,2,3,1,0,35.61145845071447,-105.23361638899677
87711,NM,GUADALUPE,0,1,0,0,35.205406635,-105.167795349
87732,NM,MORA,0,0,1,0,35.97390715406325,-105.33188711855577
87740,NM,COLFAX,1,4,1,0,36.885985538354085,-104.44473666664582
87747,NM,COLFAX,0,1,0,0,36.3639067280001,-104.586336921
87801,NM,SOCORRO,1,2,1,0,34.05232413792687,-106.90388754160062
87830,NM,CATRON,0,0,1,0,33.71326732269214,-108.76060121555014
87901,NM,SIERRA,1,4,1,0,33.13375132737937,-107.24902238216119
87937,NM,DOÑA ANA,0,1,0,0,32.6727414430001,-107.166085274
88001,NM,DOÑA ANA,1,6,1,0,32.307265874821766,-106.76344873305301
88002,NM,DOÑA ANA,1,0,0,0,32.378949,-106.4889977
88005,NM,DOÑA ANA,0,6,0,0,32.35146312550003,-106.804331033
88007,NM,DONA ANA,0,0,1,0,32.305812463826605,-106.81573406257158
88008,NM,DOÑA ANA,1,0,0,0,31.84226996,-106.61976421
88011,NM,DOÑA ANA,5,13,0,0,32.32686328955561,-106.73904595927777
88012,NM,DOÑA ANA,1,1,1,0,32.37058733409375,-106.74261870129787
88026,NM,GRANT,0,2,0,0,32.7867084610001,-108.1560630525
88030,NM,LUNA,1,2,1,0,32.258861458363306,-107.7592604204572
88031,NM,LUNA,0,1,0,0,32.260338851,-107.767625799
88045,NM,HIDALGO,0,0,1,0,32.33796995130951,-108.7065540665921
88061,NM,GRANT,1,3,1,0,32.79222068774684,-108.26471329380702
88063,NM,DONA ANA,0,0,1,0,31.81388066108328,-106.59602654478546
88081,NM,DONA ANA,0,0,1,0,32.038438614770556,-106.42351881531394
88101,NM,CURRY,2,6,1,0,34.42093413693612,-103.21043897210058
88103,NM,CURRY,1,0,1,0,34.401110718789184,-103.32788019526944
88119,NM,DE BACA,0,0,1,0,34.47235487261748,-104.24381217629976
88130,NM,ROOSEVELT,1,3,1,0,34.17468068675416,-103.3513177477815
88201,NM,CHAVES,2,5,0,0,33.4321559898572,-104.520443583
88203,NM,CHAVES,1,3,2,0,33.351976351045074,-104.52614394096373
88210,NM,EDDY,1,2,1,0,32.85047284042074,-104.41561689491394
88220,NM,EDDY,1,6,1,0,32.44036280826848,-104.24799440266872
88230,NM,CHAVES,0,0,1,0,33.19619293145595,-104.36992499088338
88240,NM,LEA,1,4,1,0,32.73858998925352,-103.15624945419351
88242,NM,LEA,0,1,0,0,32.7696114880001,-103.160400903
88260,NM,LEA,1,2,1,0,32.95494758094726,-103.35503720745997
88310,NM,OTERO,2,5,1,0,32.91345086837212,-105.94641999822606
88330,NM,OTERO,1,0,0,0,32.83885575,-106.073297
88340,NM,OTERO,1,2,0,0,33.157416032000036,-105.77173084133334
88345,NM,LINCOLN,2,1,1,0,33.33233180713137,-105.6527466729945
88352,NM,OTERO,0,0,1,0,33.07329928813156,-106.01875656761423
88401,NM,QUAY,2,1,1,0,35.15586020213197,-103.72555725672653
88415,NM,UNION,1,1,1,0,36.452329574268965,-103.19168477825262
88426,NM,QUAY,0,1,0,0,35.377869902,-103.413051635
88435,NM,GUADALUPE,1,1,1,0,34.936665188605694,-104.68266237952992
89002,NV,CLARK,0,3,0,0,36.00211296200006,-114.97663072333334
89005,NV,CLARK,1,5,0,0,35.97213589383336,-114.84280761116668
89008,NV,LINCOLN,1,1,1,0,37.620734387269884,-114.51422645702858
89011,NV,CLARK,2,2,0,0,36.89195897378417,-115.42133021722026
89012,NV,CLARK,0,6,0,0,36.020170577666725,-115.04603083350001
89014,NV,CLARK,0,4,0,0,36.04894432575002,-115.06512179275
89015,NV,CLARK,1,6,0,0,36.0389351198572,-114.976357531
89027,NV,CLARK,1,4,0,0,36.80694285220004,-114.09779877659999
89030,NV,CLARK,1,4,0,0,36.20518011980004,-115.11324339980001
89031,NV,CLARK,0,3,0,0,36.24910367800007,-115.18962400766667
89032,NV,CLARK,1,2,0,0,36.22864137933336,-115.17026254833333
89041,NV,NYE,0,1,0,0,36.1905701530001,-115.981006732
89048,NV,NYE,1,4,0,0,36.1948814142,-115.97731757300001
89049,NV,NYE,1,0,0,0,38.06164318,-117.22249012
89052,NV,CLARK,6,10,0,0,35.996987794625035,-115.113964471375
89060,NV,NYE,0,1,1,0,36.2540515220569,-116.0045485852024
89074,NV,CLARK,0,5,0,0,36.03669917580004,-115.10314792259999
89081,NV,CLARK,0,1,0,0,36.2425601,-115.1283763
89084,NV,CLARK,0,2,0,0,36.284038014000046,-115.1647294565
89086,NV,CLARK,2,0,0,0,36.284957085,-115.09448966
89101,NV,CLARK,0,1,0,0,36.1642905890001,-115.131186146
89102,NV,CLARK,3,7,0,0,36.15466179599594,-115.18884175860521
89103,NV,CLARK,3,11,0,0,36.11495924550001,-115.22838029028573
89104,NV,CLARK,0,11,0,0,36.15143926781823,-115.09873127636364
89106,NV,CLARK,2,4,1,0,36.170068092050016,-115.16427067259315
89107,NV,CLARK,0,7,0,0,36.17002499442864,-115.1987892392857
89108,NV,CLARK,0,17,0,0,36.20655024611766,-115.2203436149412
89109,NV,CLARK,3,4,0,0,36.141526958571475,-115.14997646214285
89110,NV,CLARK,0,5,0,0,36.172486090400064,-115.0509479024
89113,NV,CLARK,1,6,0,0,36.063840519571485,-115.26163816242858
89115,NV,CLARK,0,2,0,0,36.213435050000044,-115.0598032
89117,NV,CLARK,1,22,0,0,36.13818257573917,-115.26306366860868
89118,NV,CLARK,1,6,0,0,36.088426813428626,-115.233714833
89119,NV,CLARK,3,14,0,0,36.10883374870592,-115.12913475517648
89120,NV,CLARK,0,11,0,0,36.08932660581823,-115.09752317572726
89121,NV,CLARK,1,30,0,0,36.1194106519678,-115.09494479080647
89122,NV,CLARK,0,1,0,0,36.0992239,-115.0529075
89123,NV,CLARK,1,18,0,0,36.036991030684284,-115.14883231089473
89128,NV,CLARK,2,7,0,0,36.20052921822227,-115.25960672855555
89129,NV,CLARK,0,13,0,0,36.2293593845385,-115.27960183338463
89130,NV,CLARK,0,6,0,0,36.25282065700005,-115.22610339583333
89131,NV,CLARK,0,5,0,0,36.30397736060002,-115.2577641136
89134,NV,CLARK,0,2,0,0,36.2016282755001,-115.299187781
89135,NV,CLARK,0,5,0,0,36.14836159480004,-115.32280526939999
89138,NV,CLARK,0,2,0,0,36.177799584499994,-115.35070599299999
89139,NV,CLARK,1,1,0,0,36.024934099999996,-115.2134141
89141,NV,CLARK,0,1,0,0,36.0046572000001,-115.1861601
89143,NV,CLARK,0,1,0,0,36.3182283,-115.2904723
89144,NV,CLARK,1,1,0,0,36.1711825055,-115.320884174
89145,NV,CLARK,0,7,0,0,36.170995553000026,-115.25972752928571
89146,NV,CLARK,4,15,0,0,36.140375435315825,-115.22231424973688
89147,NV,CLARK,1,12,0,0,36.11438969923084,-115.27642829538459
89148,NV,CLARK,3,3,0,0,36.075936992666676,-115.29603661866668
89149,NV,CLARK,2,13,0,0,36.268800786933376,-115.28266344213333
89156,NV,CLARK,0,2,0,0,36.19595090000005,-115.01828585
89169,NV,CLARK,0,7,0,0,36.126057645000046,-115.123637258
89178,NV,CLARK,0,2,0,0,36.01416075000005,-115.267892
89179,NV,CLARK,0,1,0,0,35.9854445,-115.2599556
89183,NV,CLARK,0,6,0,0,36.00607203216671,-115.13726157233333
89191,NV,CLARK,1,0,0,0,36.24602701,-115.04928189
