OBJECTID,Name,Address,City,State,Zip,Status,x,y
56279,Olympus Pharmacy Inc,14437 Ventura Blvd,Sherman Oaks,CA,914232606,open,-13185525.9610879,4049085.47991856
56282,A & G Pharmacy,9142 Sepulveda Blvd,North Hills,CA,91343,open,-13187721.6267243,4060660.88224619
56286,VIEWPOINT PHARMACY,209 W Las Tunas Dr,San Gabriel,CA,917761332,open,-13147025.6699191,4042562.43137555
56290,APPLE RX PHARMACY,17601 LAKEWOOD BLVD,BELLFLOWER,CA,90706,open,-13151568.3956994,4011734.66710255
56291,THE MEDICINE SHOPPE,18327 SHERMAN WAY,RESEDA,CA,913354425,open,-13194998.8044764,4055862.21648053
56292,Westco Drugs,1217 N Central Ave Ste AA,Glendale,CA,912023160,open,-13164334.0696256,4050899.69449543
56297,West Valley Pharmacy,22554 VENTURA BLVD,WOODLAND HILLS,CA,91364,open,-13204539.9980323,4051290.39525996
56298,Robertson Specialty Pharmacy,1700 S Robertson Blvd,Los Angeles,CA,900354316,open,-13178600.2189682,4035337.74820568
56299,MedEx Pharmacies,8441 Foothill Blvd,Sunland,CA,91040,open,-13171001.6618461,4063750.22698191
56300,East Valley PMQ Pharmacy,420 S Glendora Ave,West Covina,CA,917903001,open,-13127437.3357216,4037824.75160109
56301,Vo Pharmacy,12464 Washington Blvd,Whittier,CA,906021005,open,-13140837.7533843,4024438.77034039
56302,ALLIED HEALTH PHARMACY,14659 Victory Blvd,Van Nuys,CA,914111622,open,-13186109.4978586,4053919.22989191
56305,Walmart Pharmacy 10-4762,1180 S Diamond Bar Blvd,Diamond Bar,CA,917652203,open,-13114618.0058009,4028962.08373428
56306,MEDICINE MAN PHARMACY,13737 ARTESIA BLVD #202,Cerritos,CA,90703,open,-13140050.6132649,4011853.99458561
56307,My Pharmacist On Call,3426 Whittier Blvd,Los Angeles,CA,900231708,open,-13157983.0700368,4032463.77162079
56310,BIOMED PHARMACY SOLUTIONS,8640 W 3rd St Ste 100,Los Angeles,CA,900483384,open,-13178128.2243272,4038659.42830853
56313,Mariposa Pharmacy,2970 W Olympic Blvd # 104,Los Angeles,CA,900062518,open,-13169041.2142938,4035841.58152058
56316,EZRX PHARMACY,649 S INDIAN HILL BLVD,POMONA,CA,91767,open,-13104459.7683075,4037658.25361795
56320,CRENSHAW PHARMACY,3631 Crenshaw Blvd Ste 111,Los Angeles,CA,900164869,open,-13173024.2256744,4031884.60411179
56323,CVS Pharmacy #17630,10861 Weyburn Ave,Los Angeles,CA,90024,open,-13185063.3172842,4037193.84595943
56324,Kaiser Permanente Pharmacy #009,501 N Orange St FL 2 RM 252,Glendale,CA,912031970,open,-13164253.6969532,4049369.7137366
56325,Douglas Park Pharmacy,3828 Schaufele Ave Ste 260,Long Beach,CA,908081793,open,-13152116.8668305,4005833.39693025
56328,East Valley PMQ Pharmacy 1,1555 S Garey Ave,Pomona,CA,917665222,open,-13107908.8914102,4034592.78751068
56330,"Mission City Community Network, Inc.-Community Pharmacy",15206 Parthenia St,North Hills,CA,913435305,open,-13187331.3405896,4059471.69550638
56333,Pico Care Pharmacy,6650 Rosemead Blvd,Pico Rivera,CA,906603533,open,-13146297.0838518,4026801.22709749
56338,Westside Medical Pharmacy,11968 Wilshire Blvd Ste B,Los Angeles,CA,900256665,open,-13187530.8251171,4034895.60244723
56340,ACE MEDICAL PHARMACY,9171 Wilshire Blvd Ste B,Beverly Hills,CA,902105560,open,-13179308.7675271,4037853.64375083
56343,ABC PHARMACY OF BEVERLY HILLS,9033 Wilshire Blvd Ste 102,Beverly Hills,CA,902111800,open,-13178995.1805215,4037855.25633809
56345,BETTER HEALTH PHARMACY,7802 Foothill Blvd Ste G,SUNLAND,CA,91040,open,-13169437.6230005,4063659.58164107
56348,Keck Medicine of USC Specialty Pharmacy,1000 S Fremont Ave Blgd A10N Suite 10150,Alhambra,CA,918038800,open,-13152608.6763408,4040115.11867923
56350,USC Verdugo Hills Professional Pharmacy,1808 VERDUGO BLVD STE 111,GLENDALE,CA,912081408,open,-13159679.8017155,4056363.99900494
56354,Health Source Pharmacy LLC,7012 Reseda Blvd Ste A # 1,Reseda,CA,913354275,open,-13195350.0174699,4055413.34989808
56358,South Gate Pharmacy,8200 Long Beach Blvd Unit D-2,South Gate,CA,90280,open,-13160764.1648753,4023993.42302131
56364,T & T PHARMACY,8330 Long Beach Blvd Ste 112,South Gate,CA,902802073,open,-13160668.2074743,4023762.70289645
56365,Dorado Pharmacy,13003 Van Nuys Blvd Ste E,Pacoima,CA,913318324,open,-13182072.941803,4065182.60045771
56366,Tower Pharmacy,350 S Glenoaks Blvd,Burbank,CA,915021318,open,-13169469.2377359,4053187.98756985
56371,Valencia Pharmacy at Henry Mayo,23929 Mcbean Pkwy Ste 100A,Santa Clarita,CA,913554467,open,-13197377.3680362,4082115.96044474
56375,BetteRx Pharmacy,11855 E South Street,Cerritos,CA,90703,open,-13144600.4634927,4009842.7553224
56378,QUALITY SCRIPTS PHARMACY,17609 Ventura Blvd. LL06,Encino,CA,91316,open,-13193181.6251087,4050582.99995041
56381,Kaiser Permanente Pharmacy #123,400 S Sepulveda Blvd Ste 100,Manhattan Beach,CA,902666847,open,-13179745.8078479,4012176.5872463
56383,WALGREENS #16368,3745 S LABREA AVE STE C-D,LOS ANGELES,CA,900165357,open,-13175340.5616388,4031321.31403436
56385,VCH PMQ Pharmacy 1,6801 Coldwater Canyon Ave,North Hollywood,CA,916055162,open,-13181781.7300151,4054939.7375133
56389,PACIFIC MEDICAL PHARMACY 2,808 E California Ave,Glendale,CA,912063705,open,-13162980.313298,4048935.76567432
56393,LA PHARMACY,2630 San Gabriel Blvd Ste 106,Rosemead,CA,917705204,open,-13145710.2074964,4036857.51161311
56394,St. John's Well Child and Family Center Pharmacy,808 W 58th St Room 123,Los Angeles,CA,900373632,open,-13167674.2109468,4027370.7383802
56397,Ten Pharmacy,750 Long Beach Blvd Ste 1,Long Beach,CA,908134417,open,-13156731.9502798,3998792.20252666
56401,Complete Care Pharmacy,1344 E Colorado St. Unit A,Glendale,CA,912051474,open,-13161943.5948803,4047940.68015379
56403,MONARCH PHARMACY,707 W Route 66 Ste 103,Glendora,CA,917404175,open,-13121972.2166406,4046149.93402483
56405,AP9 Pharmacy,1900 E Slauson Ave,Huntington Park,CA,902552725,open,-13162139.5171841,4027335.5626494
56410,GLENVISTA PHARMACY,1415 E Colorado St Ste M,GLENDALE,CA,91205,open,-13161710.4918666,4048051.24090854
56412,986 Pharmacy,2143 Foothill Blvd,La Verne,CA,917502942,open,-13109483.616927,4044010.28497566
56413,Spectrum Pharmacy,837 E Anaheim St,Long Beach,CA,908133550,open,-13155993.3454584,3999693.94667857
56416,Grace Care Pharmacy,3414 W Beverly Blvd,Montebello,CA,906401539,open,-13151397.6316005,4032154.43985802
56419,CVS Pharmacy #10509,3627 E Cesar E Chavez Ave,Los Angeles,CA,900632216,open,-13156419.9217471,4034266.60544728
56420,SUPREME CARE PHARMACY,6007 LANKERSHIM BLVD STE #7,NORTH HOLLYWOOD,CA,91606,open,-13178420.6606295,4052950.75436688
56422,CHINATOWN PHARMACY,709 N HILL ST #21,LOS ANGELES,CA,90012,open,-13162478.9303115,4037002.4983134
56423,ORGLIFE PHARMACY,12038 VENTURA BLVD,STUDIO CITY,CA,91604,open,-13179538.6422756,4048090.11228105
56424,CureRx,18625 Sherman Way Ste 107,Reseda,CA,913354187,open,-13195740.8602021,4055862.08188519
56429,Sav-On Pharmacy #3175,6240 Foothill Blvd,Tujunga,CA,910422724,open,-13165452.4965496,4061198.42697034
56433,OLIVE BRANCH PHARMACY 2,2811 S San Pedro St,Los Angeles,CA,900112023,open,-13164950.2230071,4031440.84632135
56435,986 Pharmacy,9612 Las Tunas Dr,Temple City,CA,917802108,open,-13142405.4657732,4043109.20334684
56437,ADVENTIST HEALTH GLENDALE,1509 Wilson Terrace WEST TOWER Rm 4B13,Glendale,CA,912064007,open,-13161304.1757252,4049069.87618556
56438,Beverly Hills Apothecary,432 N Bedford Dr,Beverly Hills,CA,902104301,open,-13180822.8239214,4038029.41710665
56440,WILSHIRE GRAND PHARMACY,2974 WILSHIRE BLVD,LOS ANGELES,CA,90010,open,-13167536.3974172,4037086.48125933
56441,PMD Pharmacy,44469 10th St W,Lancaster,CA,935343324,open,-13152216.0524968,4122034.773395
56448,OMEGA CARE PHARMACY,4611 Van Nuys Blvd,Sherman Oaks,CA,91403,open,-13185670.5651064,4049653.01301358
56453,Men's Health Foundation,9201 W Sunset Blvd Ste G2,Los Angeles,CA,900693709,open,-13179332.7012176,4040999.69843067
56457,CVS Pharmacy #10433,6201 Hollywood Blvd Ste 126,Los Angeles,CA,900285363,open,-13171835.6674712,4042479.08019943
56462,CNC Rose Pharmacy,420 W ROWLAND STREET,COVINA,CA,91723,open,-13124257.1605087,4039327.50941768
56463,Old Pasadena Pharmacy,155 S DeLacey Ave #1000,Pasadena,CA,91105,open,-13152692.8338759,4048090.2467843
56464,Walmart Pharmacy 10-5686,1301 N Victory Pl,Burbank,CA,915021649,open,-13171963.0169686,4054124.99280261
56468,MEDELLA PHARMACY,15578 E GALE AVE,HACIENDA HEIGHTS,CA,91745,open,-13132015.906378,4030418.68427267
56485,Kaiser Permanente Pharmacy #339,1450 10th St Fl 2,Santa Monica,CA,904012857,open,-13190080.1527757,4031451.9937783
56486,ABSOLUTE WELLNESS PHARMACY,19720 VENTURA BLVD UNIT 100,WOODLAND HILLS,CA,91364,open,-13198392.6017923,4051964.46640092
56489,Walmart Pharmacy 10-4132,9001 Apollo Way,Downey,CA,902424033,open,-13150006.8058825,4018692.8686722
56496,FIRSTCARE PHARMACY,18555 VENTURA BLVD SUITE A,TARZANA,CA,91356,open,-13195566.867838,4051611.28042398
56497,Claremont Pharmacy,358 S Indian Hill Blvd,Claremont,CA,917115223,open,-13104425.4819043,4040713.11985874
56498,986 Pharmacy,701 S Atlantic Blvd Ste 168 Suite 168,Monterey Park,CA,917543866,open,-13150910.4975088,4036026.72906869
56500,Scott drugs,2200 N. Glenoaks Blvd,Burbank,CA,91504,open,-13172206.472695,4055640.6747128
56503,Walmart Pharmacy 10-5807,2100 N Long Beach Blvd,Compton,CA,902211252,open,-13158829.8774033,4016733.54345868
56505,Elements Pharmacy,12602-12604 Ventura Blvd.,Studio City,CA,916042414,open,-13181108.4697347,4048066.03622497
56510,Kaiser Permanente Pharmacy #127,845 E Willow St 1st Floor,Signal Hill,CA,907552736,open,-13155991.1190686,4002603.23457537
56513,Sunland Pharmacy Incorporated,8422 Sunland Blvd,Sun Valley,CA,913523436,open,-13176364.9235931,4058850.08808083
56515,TCC PMQ Pharmacy 1,17660 Lakewood Blvd,Bellflower,CA,907066410,open,-13151515.8528997,4011572.03513199
56520,Burbank Tower Pharmacy,140 N San Fernando Blvd,Burbank,CA,915021207,open,-13170118.0077282,4053203.59696179
56525,SAL PHARMACY,8614 W 3rd St,Los Angeles,CA,900483324,open,-13178004.6596924,4038667.4918178
56527,ALLEGIANCE SPECIALTY PHARMACY,18455 BURBANK BLVD # 311,TARZANA,CA,913566647,open,-13195316.9555811,4051989.62711633
56530,PMQ Arleta Pharmacy,8902 Woodman Ave,Arleta,CA,913316401,open,-13184377.2552624,4059918.83770864
56531,PV Drug Store,2325 Palos Verdes Dr W Ste 220,Palos Verdes Estates,CA,902742777,open,-13182198.2875496,3998602.16627757
56532,York Discount Pharmacy,5821 York Blvd,Los Angeles,CA,900422634,open,-13157015.9263008,4044744.16397565
56533,"Community, A Walgreens Pharmacy #16482",1902 Marengo St Ste 105,Los Angeles,CA,900331317,open,-13159087.470705,4036533.68329456
56535,"East L.A. Pharmacy, Corp.",4968 Whittier Blvd,Los Angeles,CA,900223130,open,-13153752.3727892,4031657.7536158
56537,Evergreen Shop Pharmacy,150 S Grand Ave Unit K,Glendora,CA,91741,open,-13121491.6503989,4047252.32242429
56543,ROYALTY PHARMACY,1902 Royalty Dr Ste 110,Pomona,CA,917673036,open,-13107352.5165953,4039238.13399408
56550,Bright Plaza Pharmacy,15725 E WHITTIER BLVD STE A,WHITTIER,CA,906032312,open,-13134923.1261995,4021366.79093787
56551,VAN NUYS MEDICAL PHARMACY INC,8737 Van Nuys Blvd UNIT B,Panorama City,CA,914022401,open,-13185839.7707324,4059513.02950207
56553,Rite Aid Pharmacy 06756,707 North Pacific Avenue,Glendale,CA,912031025,open,-13165171.0808768,4049891.38805871
56554,986 Pharmacy,8054 Garvey Ave Ste 101,Rosemead,CA,917702449,open,-13146011.549358,4037145.33687696
56556,ACCESS MEDICAL PHARMACY,1271 WESTWOOD BLVD,LOS ANGELES,CA,90024,open,-13185034.1515776,4036495.25448702
56558,Bright La Mirada Pharmacy,12675 LA MIRADA BLVD SUITE 100,LA MIRADA,CA,90638,open,-13137086.3978641,4017551.92265659
56559,CNC Aurora Pharmacy,11245 Lower Azusa Rd Ste B,El Monte,CA,917311553,open,-13138067.7904949,4041155.49159248
56570,PMQ Winnetka Pharmacy,20800 Sherman Way,Winnetka,CA,913062707,open,-13200965.529183,4055804.60982103
56574,T & T PHARMACY 2,2015 Wilshire Blvd,Los Angeles,CA,900573503,open,-13166323.1262871,4036557.86932383
56575,MISSION HILLS PHARMACY,10630 SEPULVEDA BLVD STE 101,MISSION HILLS,CA,91345,open,-13187705.8193566,4064211.95031519
56576,CVS Pharmacy #10916,7500 Melrose Ave,Los Angeles,CA,900467418,open,-13175036.4367899,4040007.45761045
56579,Family Medical Pharmacy,18009 Norwalk Blvd,Artesia,CA,907014255,open,-13143782.4878743,4010964.69956406
56581,cedra pharmacy,1417 W Beverly Blvd,Montebello,CA,906404123,open,-13148351.8190129,4031281.69405849
56584,Choice Specialty Pharmacy,4201 Torrance Blvd Ste 210,Torrance,CA,905034537,open,-13175621.0867556,4007120.86532063
56585,COL PHARMACY,305 N Soto St Ste A,Los Angeles,CA,900331862,open,-13158825.4246237,4035145.6256372
56587,CVS Pharmacy #11034,11900 Balboa Blvd,Granada Hills,CA,913442755,open,-13191526.9721976,4067304.55408524
56591,Ten Pharmacy 1002,15250 Whittier Blvd,Whittier,CA,906031334,open,-13135869.1192323,4021658.51965468
56592,LYNWOOD COMMUNITY PHARMACY,3737 Martin Luther King Jr Blvd Ste 101,Lynwood,CA,902623525,open,-13158006.3358104,4019266.6714008
56593,The Medicine Cabinet #5,6399 Atlantic Ave,Bell,CA,90201,open,-13156509.6452567,4025914.392714
56598,MEDCENTA PHARMACY,6401 Platt Ave. Suite #4,West Hills,CA,91307,open,-13207276.899033,4053922.72877223
56600,GARDENA PHARMACY,15418 Crenshaw Blvd,Gardena,CA,902494524,open,-13172030.47658,4014156.58831174
56602,EASYCARE PHARMACY,7320 Woodlake Ave Ste 100,West Hills,CA,913071493,open,-13206049.379008,4056061.15013763
56603,RIGHT CHOICE PHARMACY,14054 Ventura Blvd,Sherman Oaks,CA,914233532,open,-13184583.8642373,4048845.50763567
56604,KENNETH VILLAGE PHARMACY,1400 W KENNETH RD,GLENDALE,CA,91201,open,-13166810.2603788,4051967.0228347
56605,CVS Pharmacy #10791,8000 W Sunset Blvd,Los Angeles,CA,900462439,open,-13176293.679119,4041945.78156349
56607,Park West Plaza Pharmacy,7230 MEDICAL CENTER DR #106,WEST HILLS,CA,91307,open,-13205743.8070058,4055882.9441819
56608,Community Health Alliance of Pasadena,1855 N Fair Oaks Ave Suite 100,Pasadena,CA,911031620,open,-13152533.647004,4052685.26897449
56611,PREMIER FAMILY PHARMACY,21150 HAWTHORNE BLVD STE 106,TORRANCE,CA,90503,open,-13175013.8389333,4007182.78323802
56612,Mitry Pharmacy,145 E Duarte Rd Ste D,Arcadia,CA,910066691,open,-13138607.3560668,4046353.40452627
56615,SYD'S PHARMACY,7111 BEVERLY BLVD,LOS ANGELES,CA,90036,open,-13174018.8653246,4039053.47180783
56616,Venice Family (store #3),4700 Inglewood Blvd Ste 102,Culver City,CA,902305896,open,-13181938.4678581,4027924.30051848
56618,Oaks Community Pharmacy,13322 Riverside Dr.,Sherman Oaks,CA,91423,open,-13182799.0788414,4049962.95535782
56620,986 Pharmacy,2670 E Gage Ave Ste 10A,Huntington Park,CA,902557207,open,-13160510.2451168,4026286.51646079
56622,Sun Valley Medical Pharmacy,8747 Glenoaks Blvd,Sun Valley,CA,913522802,open,-13176355.3501169,4059492.42980461
56624,PHANTASTIC PHARMACY,4347 Van Nuys Blvd,Sherman Oaks,CA,914033727,open,-13185683.3668479,4049006.92341144
56628,MVP Pharmacy,5620 Wilbur Ave Ste 100,Tarzana,CA,913561308,open,-13196319.8328737,4052018.42073072
56630,City Pharmacy,7643 S. Atlantic Ave Suite A,Cudahy,CA,90201,open,-13156563.7465292,4024221.59759673
56635,CVS Pharmacy #10857,3033 Huntington Dr,Pasadena,CA,911075516,open,-13145688.7228346,4046000.39292464
56639,ROYAL PHARMACY DRUGS,1101 1/2 W Glenoaks Blvd,Glendale,CA,912022651,open,-13166414.29695,4050534.5682581
56641,Cahuenga Blvd Pharmacy,5503 Cahuenga Blvd Ste 100,North Hollywood,CA,916012920,open,-13175968.6262058,4051673.44035941
56643,LAUREL CARE PHARMACY,13678 VAN NUYS BLVD,PACOIMA,CA,91331,open,-13183659.0219078,4063696.35150617
56644,CVS Pharmacy #10614,812 S Grand Ave,Los Angeles,CA,900174610,open,-13164431.8081385,4034896.00548933
56645,Drugs R Us,16229 Devonshire St,Granada Hills,CA,913446910,open,-13189786.6032785,4063441.38929212
56652,A&G PHARMACY,129 S VERMONT AVE,LOS ANGELES,CA,90004,open,-13168190.7333841,4038447.09128669
56653,WELLCOME PHARMACY,828 E VALLEY BLVD STE B,SAN GABRIEL,CA,91776,open,-13145663.6759492,4039533.81476664
56655,HI-DESERT MEDICAL PHARMACY,"1002 E AVE J, UNITE E-1",LANCASTER,CA,935353870,open,-13148233.0411162,4121732.18636096
56660,CVS Pharmacy #10915,1025 E Adams Blvd,Los Angeles,CA,900115522,open,-13164133.1379447,4031375.03625548
56661,CVS Pharmacy #10445,125 N Central Ave,Glendale,CA,912032502,open,-13164449.1739791,4048647.77643542
56664,GARFIELD PRESCRIPTION PHARMACY,9400 BRIGHTON WAY,BEVERLY HILLS,CA,90210,open,-13180340.8105262,4038239.32737581
56675,Sav-Most Pharmacy,14133 S Vermont Ave,Gardena,CA,902472205,open,-13168237.8215287,4015740.0580623
56677,AVIVA PHARMACY,2633 ATLANTIC AVE,LONG BEACH,CA,90806,open,-13156331.3114324,4002659.9032967
56680,Vista Pharmacy,825 Washington Blvd Ste C,Montebello,CA,906406179,open,-13148782.5141228,4027952.76478405
56686,"Hanmi Pharmacy, Inc.",325 1/2 S Western Ave,Los Angeles,CA,900203804,open,-13170130.9207891,4037965.04719126
56689,Slauson Community Pharmacy,2701 E Slauson Ave,Huntington Park,CA,902553002,open,-13160481.1907297,4027373.42355495
56694,CVS Pharmacy #17699,3131 S. Hoover St. Unit 9A,Los Angeles,CA,900898500,open,-13167394.7990249,4032300.44125492
56695,CVS Pharmacy #17719,4211 Eagle Rock Blvd,Los Angeles,CA,900654404,open,-13160730.9916671,4045234.56353528
56699,986 Pharmacy #8006,6521 Van Nuys Blvd,Van Nuys,CA,914011425,open,-13185682.5876114,4054254.72359223
56706,PRIMEMED PHARMACY INC,839 W Glenoaks Blvd,Glendale,CA,912022133,open,-13166240.5272249,4050456.53985484
56711,986 Specialty Pharmacy #1 Inc,1647 N Hacienda Blvd,La Puente,CA,917441137,open,-13129716.9362541,4035490.1050496
56715,"Community, A Walgreens Pharmacy #16561",1001 W Carson St Ste K,Torrance,CA,905022051,open,-13168270.8834175,4006241.5866063
56717,AMY'S PHARMACY,9720 WOODMAN AVE,ARLETA,CA,91331,open,-13185549.5608199,4062031.05219874
56718,CARING PHARMACY,25802 Hemingway Ave #103,Stevenson Ranch,CA,91381,open,-13200405.4808248,4080914.12993713
56719,"MISSION CITY COMMUNITYNETWORK, INC. SEPULVEDA COMMUNITY PHAR",8527 Sepulveda Blvd,North Hills,CA,913435824,open,-13187785.1901535,4059113.83287883
56720,CONCIERGE PHARMACY,23215 HAWTHONE BLVD #B,TORRANCE,CA,90505,open,-13174880.3668638,4004130.97664288
56721,GLOBAL PHARMACY,1811 W GLENOAKS BLVD,GLENDALE,CA,91201,open,-13168178.9335181,4052070.62616169
56725,"Medshop Pharmacy, Inc.",17100 Norwalk Blvd Suite 108,Cerritos,CA,90703,open,-13143694.879435,4012136.2291464
56726,Alto Pharmacy,6065 Bristol Pkwy Ste 100,Culver City,CA,902306601,open,-13178875.2894299,4026879.09353491
56729,CVS Pharmacy #17700,10340 N. Sepulveda Blvd.,Mission Hills,CA,913452422,open,-13187691.6817813,4063578.76917004
56730,Bonnie Cove Pharmacy,20540 E Arrow Hwy Unit-D,Covina,CA,917241200,open,-13119403.5193906,4043091.32226427
56734,Maple Pharmacy,620 S. Glendale Ave #J,Glendale,CA,91205,open,-13163574.7593789,4047519.69831748
56736,Golden State Specialty Pharmacy,325 N Victory Blvd,Burbank,CA,915021841,open,-13171136.9150274,4052528.375812
56740,MED-CENTURY PHARMACY,8660 WOODLEY AVE STE 101,NORTHRIDGE,CA,91343,open,-13189682.6308741,4059446.11428161
56746,Kaiser Permanente Pharmacy #338,3782 W Martin Luther King Jr Blvd 1st FL,Los Angeles,CA,900080000,open,-13173537.0745684,4030568.96092489
56747,FIRST STOP PHARMACY,1577 E CHEVY CHASE DR #130,GLENDALE,CA,91206,open,-13161328.2207352,4049416.25719742
56753,RITE CARE PHARMACY,1433 N HOLLENBECK AVE STE 103,COVINA,CA,91722,open,-13124527.6668713,4042985.64967353
56755,CVS Pharmacy #10663,1919 S Hoover St,Los Angeles,CA,900071322,open,-13167351.3844235,4034082.96421787
56758,CITRUS VALLEY PHARMACY,457 S Citrus Ave,Covina,CA,917232928,open,-13123450.8734368,4039774.80027725
56760,MY RX PHARMACY,12506 VANOWEN ST,NORTH HOLLYWOOD,CA,91605,open,-13180872.1384558,4054853.06549089
56766,ST LUKE PHARMACY #5,4077 WHITTIER BLVD,LOS ANGELES,CA,900232525,open,-13156124.7024575,4032042.55596856
56767,CORBIN PHARMACY,19664 VENTURA BLVD,TARZANA,CA,91356,open,-13198169.8514912,4051989.35801748
56768,Santa Clarita Pharmacy,27534 Sierra Hwy,Santa Clarita,CA,913513088,open,-13186443.0110531,4084723.89644286
56771,HONEYBEE HEALTH,3515 Helms Ave,Culver City,CA,902322414,open,-13178409.7513194,4032399.97041806
56772,ELITE PHARMACY,18155 Ventura Blvd,Tarzana,CA,913563616,open,-13194589.5940283,4051135.00130066
