ZIP Code,County,Hospitals,Nursing Homes,Public Health Departments,Pharmacies
73072,CLEVELAND,1,8,0,0
73075,GARVIN,1,3,1,0
73077,NOBLE,1,1,1,0
73080,MCCLAIN,1,3,1,0
73086,MURRAY,1,4,1,0
73089,GRADY,0,1,0,0
73096,CUSTER,1,4,0,0
73099,CANADIAN,1,7,1,0
73101,OKLAHOMA,2,0,0,0
73102,OKLAHOMA,2,0,0,0
73103,OKLAHOMA,1,0,0,0
73104,OKLAHOMA,4,0,1,0
73105,OKLAHOMA,0,1,1,0
73106,OKLAHOMA,0,3,0,0
73107,OKLAHOMA,0,1,0,0
73109,OKLAHOMA,4,3,0,0
73110,OKLAHOMA,3,5,0,0
73111,OKLAHOMA,0,3,0,0
73112,OKLAHOMA,3,10,0,0
73114,OKLAHOMA,4,1,0,0
73115,OKLAHOMA,0,2,0,0
73116,OKLAHOMA,0,2,0,0
73117,OKLAHOMA,0,2,0,0
73119,OKLAHOMA,0,2,0,0
73120,OKLAHOMA,5,13,0,0
73121,OKLAHOMA,0,1,0,0
73122,OKLAHOMA,0,1,0,0
73127,OKLAHOMA,0,2,0,0
73129,OKLAHOMA,1,0,0,0
73130,OKLAHOMA,0,2,0,0
73132,OKLAHOMA,0,5,0,0
73134,OKLAHOMA,1,3,0,0
73135,OKLAHOMA,2,1,0,0
73136,OKLAHOMA,0,1,0,0
73139,OKLAHOMA,1,4,0,0
73141,OKLAHOMA,1,0,0,0
73142,OKLAHOMA,1,3,0,0
73159,CLEVELAND,1,4,0,0
73160,CLEVELAND,0,2,1,0
73162,OKLAHOMA,1,10,0,0
73169,OKLAHOMA,0,2,0,0
73170,CLEVELAND,0,6,0,0
73401,CARTER,4,9,1,0
73402,CARTER,0,1,0,0
73438,CARTER,1,0,0,0
73439,MARSHALL,0,1,0,0
73446,MARSHALL,1,1,1,0
73448,LOVE,1,1,1,0
73460,JOHNSTON,1,1,1,0
73463,CARTER,0,1,0,0
73501,COMANCHE,0,3,0,0
73502,GARVIN,0,1,0,0
73505,COMANCHE,6,6,1,0
73506,COMANCHE,1,0,0,0
73507,COMANCHE,1,1,0,0
73521,JACKSON,1,4,1,0
73529,STEPHENS,0,1,0,0
73533,STEPHENS,1,7,1,0
73534,STEPHENS,1,2,0,0
73542,TILLMAN,0,1,1,0
73550,HARMON,1,1,1,0
73554,GREER,1,1,1,0
73566,KIOWA,0,1,0,0
73568,COTTON,0,1,0,0
73572,COTTON,0,0,1,0
73573,JEFFERSON,1,1,1,0
73601,CUSTER,3,5,1,0
73628,ROGER MILLS,1,0,0,0
73632,WASHITA,1,1,0,0
73644,BECKHAM,3,5,0,0
73651,KIOWA,1,2,1,0
73662,BECKHAM,1,1,1,0
73663,DEWEY,1,1,0,0
73701,GARFIELD,3,5,1,0
73702,GARFIELD,1,0,0,0
73703,GARFIELD,0,6,0,0
73706,GARFIELD,0,2,0,0
73717,WOODS,1,2,1,0
73737,MAJOR,1,2,1,0
73742,KINGFISHER,0,1,0,0
73750,KINGFISHER,1,3,1,0
73759,GRANT,0,1,1,0
73762,CANADIAN,0,1,0,0
73763,BLAINE,1,1,0,0
73771,GRANT,0,1,0,0
73772,BLAINE,1,0,1,0
73801,WOODWARD,1,2,1,0
73834,HARPER,1,1,0,0
73841,WOODWARD,1,0,0,0
73848,HARPER,0,1,1,0
73852,WOODWARD,0,1,0,0
73858,ELLIS,1,2,0,0
73859,DEWEY,0,1,0,0
73932,BEAVER,1,1,1,0
73933,CIMARRON,1,0,0,0
73942,TEXAS,1,1,1,0
74002,OSAGE,0,1,0,0
74005,WASHINGTON,0,1,0,0
74006,WASHINGTON,3,6,1,0
74008,TULSA,0,2,0,0
74010,CREEK,1,2,0,0
74011,TULSA,0,2,0,0
74012,TULSA,1,16,0,0
74014,TULSA,1,0,0,0
74015,WAGONER,0,3,0,0
74017,ROGERS,3,6,1,0
74018,ROGERS,0,1,0,0
74019,ROGERS,0,1,0,0
74020,PAWNEE,1,1,0,0
74021,TULSA,0,3,0,0
74023,PAYNE,2,1,0,0
74029,WASHINGTON,0,3,0,0
74030,CREEK,1,1,0,0
74033,TULSA,0,2,0,0
74036,ROGERS,0,1,0,0
74037,TULSA,1,1,0,0
74044,CREEK,0,1,0,0
74048,NOWATA,1,2,0,0
74055,TULSA,3,7,0,0
74056,OSAGE,1,0,1,0
74058,PAWNEE,0,1,1,0
74059,PAYNE,0,1,0,0
74063,TULSA,0,2,0,0
74066,CREEK,1,4,1,0
74067,CREEK,0,1,0,0
74070,OSAGE,0,1,0,0
74074,PAYNE,1,4,1,0
74075,PAYNE,0,5,0,0
74076,PAYNE,1,0,0,0
74079,LINCOLN,1,2,0,0
74102,TULSA,1,0,0,0
74104,TULSA,3,0,0,0
74105,TULSA,0,4,0,0
74106,TULSA,0,3,0,0
74107,TULSA,0,2,0,0
74110,TULSA,0,1,0,0
74114,TULSA,1,1,0,0
74120,TULSA,2,0,0,0
74126,TULSA,0,1,0,0
74127,TULSA,3,0,0,0
74128,TULSA,1,1,0,0
74129,TULSA,0,5,0,0
74132,TULSA,2,3,0,0
74133,TULSA,6,9,0,0
74134,TULSA,0,1,1,0
74135,TULSA,0,4,0,0
74136,TULSA,3,11,0,0
74137,TULSA,3,3,0,0
74145,TULSA,1,3,0,0
74301,CRAIG,2,10,1,0
74331,OTTAWA,0,2,0,0
74333,CRAIG,0,2,0,0
74337,MAYES,0,1,0,0
74338,DELAWARE,0,1,0,0
74339,OTTAWA,0,1,0,0
74343,OTTAWA,0,1,0,0
74344,DELAWARE,1,4,0,0
74345,DELAWARE,0,1,0,0
74346,DELAWARE,0,1,1,0
74350,MAYES,0,2,0,0
74354,OTTAWA,2,4,1,0
74361,MAYES,1,2,1,0
74362,MAYES,0,1,0,0
74363,OTTAWA,0,1,0,0
74365,MAYES,0,1,0,0
74401,MUSKOGEE,6,2,1,0
74403,MUSKOGEE,0,10,0,0
74426,MCINTOSH,0,3,1,0
74429,WAGONER,0,1,0,0
74432,MCINTOSH,1,3,1,0
74434,MUSKOGEE,0,1,0,0
74435,SEQUOYAH,0,1,0,0
74436,MUSKOGEE,0,1,0,0
74437,OKMULGEE,1,2,0,0
74447,OKMULGEE,3,5,1,0
74458,WAGONER,0,1,0,0
74462,HASKELL,1,1,1,0
74464,CHEROKEE,3,8,1,0
74465,CHEROKEE,1,0,0,0
74467,WAGONER,1,2,1,0
74469,MUSKOGEE,0,1,0,0
74471,CHEROKEE,0,2,0,0
74501,PITTSBURG,3,9,1,0
74502,PITTSBURG,1,1,0,0
74523,PUSHMATAHA,1,2,1,0
74525,ATOKA,1,1,1,0
74538,COAL,1,1,1,0
74547,PITTSBURG,0,1,0,0
74561,PITTSBURG,0,1,0,0
74571,LATIMER,1,1,0,0
74578,LATIMER,1,2,1,0
74601,KAY,1,1,1,0
74604,KAY,0,5,0,0
74631,KAY,1,1,1,0
74637,OSAGE,1,1,0,0
74653,KAY,0,1,0,0
74701,BRYAN,1,5,1,0
74728,MCCURTAIN,0,1,0,0
74730,BRYAN,0,1,0,0
74733,BRYAN,0,1,0,0
74743,CHOCTAW,2,2,1,0
74745,MCCURTAIN,1,2,1,0
74801,POTTAWATOMIE,1,1,1,0
74804,POTTAWATOMIE,1,7,0,0
74820,PONTOTOC,5,6,1,0
74829,OKFUSKEE,0,6,0,0
74834,LINCOLN,0,1,1,0
74848,HUGHES,1,2,1,0
74849,SEMINOLE,0,2,0,0
74851,POTTAWATOMIE,0,1,0,0
74854,POTTAWATOMIE,0,2,0,0
74855,LINCOLN,0,1,0,0
74859,OKFUSKEE,2,2,1,0
74860,OKFUSKEE,0,1,0,0
74864,LINCOLN,1,5,0,0
74868,SEMINOLE,1,3,0,0
74873,POTTAWATOMIE,0,1,0,0
74880,OKFUSKEE,0,1,0,0
74884,SEMINOLE,0,2,1,0
74901,LE FLORE,0,1,0,0
74902,LE FLORE,0,1,0,0
74937,LE FLORE,0,1,0,0
74940,LE FLORE,0,1,0,0
74953,LE FLORE,2,1,1,0
74954,SEQUOYAH,0,1,0,0
74955,SEQUOYAH,1,1,1,0
74959,LE FLORE,0,1,0,0
74960,ADAIR,2,2,1,0
74962,SEQUOYAH,0,1,0,0
75001,DALLAS,1,0,0,0
75002,COLLIN,0,21,0,0
75006,DALLAS,1,6,0,0
75007,DENTON,0,15,0,0
75009,COLLIN,0,1,0,0
75010,DENTON,3,8,0,0
75013,COLLIN,2,5,0,0
75019,DALLAS,0,7,0,0
75020,GRAYSON,2,16,0,0
75021,GRAYSON,0,1,0,0
75022,DENTON,1,5,0,0
75023,COLLIN,0,22,0,0
75024,COLLIN,3,6,0,0
75025,COLLIN,0,6,0,0
75028,DENTON,1,7,0,0
75032,ROCKWALL,1,13,0,0
75033,DENTON,1,6,0,0
75034,DENTON,5,19,0,0
75035,COLLIN,1,9,0,0
75036,DENTON,0,3,0,0
75038,DALLAS,0,11,0,0
75039,DALLAS,1,0,0,0
75040,DALLAS,0,13,0,0
75041,DALLAS,0,5,0,0
75042,DALLAS,2,1,0,0
75043,DALLAS,0,12,0,0
75044,DALLAS,0,7,0,0
75048,COLLIN,2,7,0,0
75050,DALLAS,0,5,0,0
75051,DALLAS,1,2,0,0
75052,DALLAS,1,13,0,0
75054,TARRANT,0,1,0,0
75056,DENTON,1,0,0,0
75057,DENTON,1,4,0,0
75060,DALLAS,0,1,0,0
75061,DALLAS,1,5,0,0
75062,DALLAS,0,4,0,0
75063,DALLAS,1,2,0,0
75067,DENTON,0,19,0,0
75069,COLLIN,1,14,1,0
75070,COLLIN,3,24,0,0
75071,COLLIN,3,5,0,0
75072,COLLIN,0,2,0,0
75074,COLLIN,0,3,0,0
75075,COLLIN,5,19,0,0
75076,GRAYSON,0,1,0,0
75077,DENTON,0,8,0,0
75078,COLLIN,2,3,0,0
75080,DALLAS,5,12,0,0
75081,DALLAS,0,7,0,0
75082,COLLIN,1,6,0,0
75087,ROCKWALL,1,4,0,0
75088,DALLAS,1,4,0,0
75089,DALLAS,0,3,0,0
75090,GRAYSON,3,7,1,0
75092,GRAYSON,4,3,0,0
75093,COLLIN,10,11,0,0
75094,COLLIN,1,4,0,0
75098,COLLIN,0,8,0,0
75103,VAN ZANDT,0,6,0,0
75104,DALLAS,0,9,0,0
75110,NAVARRO,1,8,1,0
75115,DALLAS,3,16,0,0
75116,DALLAS,0,6,0,0
75119,ELLIS,1,4,0,0
75126,KAUFMAN,0,2,0,0
75134,DALLAS,0,5,0,0
75137,DALLAS,0,1,0,0
75140,VAN ZANDT,1,3,0,0
75142,KAUFMAN,1,4,0,0
75143,KAUFMAN,0,2,0,0
75144,NAVARRO,0,1,0,0
75146,DALLAS,1,11,0,0
75147,KAUFMAN,0,2,0,0
75148,HENDERSON,0,1,0,0
75149,DALLAS,3,13,0,0
75150,DALLAS,0,9,0,0
75154,ELLIS,0,2,0,0
75156,HENDERSON,0,1,0,0
75159,DALLAS,0,1,0,0
75160,KAUFMAN,1,6,0,0
75161,KAUFMAN,0,1,0,0
75165,ELLIS,4,8,0,0
75169,KAUFMAN,0,6,0,0
75180,DALLAS,0,1,0,0
75181,DALLAS,0,7,0,0
75182,DALLAS,1,1,0,0
75189,ROCKWALL,1,1,0,0
75201,DALLAS,0,2,0,0
75203,DALLAS,1,3,0,0
75204,DALLAS,3,3,0,0
75205,DALLAS,0,1,0,0
75206,DALLAS,0,2,0,0
75207,DALLAS,0,0,1,0
75208,DALLAS,0,3,0,0
75209,DALLAS,0,2,0,0
75211,DALLAS,0,4,0,0
75212,DALLAS,0,3,0,0
75214,DALLAS,0,12,0,0
75215,DALLAS,0,3,0,0
75216,DALLAS,1,11,0,0
75217,DALLAS,0,4,0,0
75218,DALLAS,1,3,0,0
75219,DALLAS,1,7,0,0
75220,DALLAS,0,1,0,0
75224,DALLAS,1,1,0,0
75225,DALLAS,0,6,0,0
75226,DALLAS,1,0,0,0
75227,DALLAS,0,9,0,0
75228,DALLAS,0,3,0,0
75229,DALLAS,0,2,0,0
75230,DALLAS,2,22,0,0
75231,DALLAS,7,10,0,0
75232,DALLAS,0,7,0,0
75233,DALLAS,0,5,0,0
75234,DALLAS,1,3,0,0
75235,DALLAS,6,1,0,0
75237,DALLAS,2,2,0,0
75238,DALLAS,0,6,0,0
75240,DALLAS,0,6,0,0
75241,DALLAS,0,6,0,0
75243,DALLAS,3,9,0,0
75244,DALLAS,0,5,0,0
75246,DALLAS,4,2,0,0
75247,DALLAS,1,0,0,0
75248,DALLAS,0,25,0,0
75249,DALLAS,0,2,0,0
75251,DALLAS,1,2,0,0
75252,COLLIN,0,6,0,0
75254,DALLAS,0,3,0,0
75287,COLLIN,0,3,0,0
75401,HUNT,1,6,1,0
75402,HUNT,1,3,0,0
75407,COLLIN,0,2,0,0
75409,COLLIN,0,5,0,0
75418,FANNIN,2,6,0,0
75426,RED RIVER,0,2,0,0
75428,HUNT,0,2,0,0
75432,DELTA,0,1,0,0
75440,RAINS,0,1,0,0
75442,COLLIN,0,2,0,0
75446,FANNIN,0,1,0,0
75455,TITUS,1,10,0,0
75457,FRANKLIN,1,2,0,0
75460,LAMAR,3,7,1,0
75462,LAMAR,0,3,0,0
75474,HUNT,0,1,0,0
75479,FANNIN,0,1,0,0
75482,HOPKINS,1,7,1,0
75494,WOOD,1,3,0,0
75495,GRAYSON,0,1,0,0
75501,BOWIE,2,2,1,0
75503,BOWIE,4,16,0,0
75551,CASS,1,4,0,0
75559,BOWIE,0,1,0,0
75563,CASS,1,1,1,0
75568,MORRIS,0,1,0,0
75570,BOWIE,0,2,0,0
75571,MORRIS,0,1,0,0
75601,GREGG,2,3,1,0
75602,GREGG,0,3,0,0
75603,GREGG,0,1,0,0
75604,GREGG,0,4,0,0
75605,GREGG,5,11,0,0
75633,PANOLA,1,8,1,0
75638,MORRIS,0,1,0,0
75639,PANOLA,0,1,0,0
75644,UPSHUR,0,5,0,0
75647,UPSHUR,0,3,0,0
75652,RUSK,1,2,1,0
75654,RUSK,0,4,0,0
75656,CASS,0,2,0,0
75657,MARION,0,2,0,0
75662,GREGG,1,3,0,0
75670,HARRISON,1,4,1,0
75672,HARRISON,0,2,0,0
75684,RUSK,0,1,0,0
75686,CAMP,1,2,0,0
75701,SMITH,8,7,0,0
75702,SMITH,0,5,1,0
75703,SMITH,1,18,0,0
75704,SMITH,0,1,0,0
75707,SMITH,0,2,0,0
75708,SMITH,1,2,0,0
75751,HENDERSON,1,12,0,0
75757,SMITH,0,1,0,0
75758,HENDERSON,0,1,0,0
75765,WOOD,0,8,0,0
75766,CHEROKEE,2,9,0,0
75771,SMITH,0,4,0,0
75773,WOOD,0,4,0,0
75783,WOOD,1,2,1,0
75785,CHEROKEE,1,2,1,0
75790,VAN ZANDT,0,1,0,0
75791,SMITH,0,2,0,0
75801,ANDERSON,2,6,0,0
75803,ANDERSON,0,2,0,0
75833,LEON,0,1,0,0
75835,HOUSTON,1,5,1,0
75839,ANDERSON,0,1,0,0
75840,FREESTONE,1,2,1,0
75845,TRINITY,0,1,0,0
75860,FREESTONE,0,1,0,0
75862,TRINITY,1,2,0,0
75901,ANGELINA,0,1,0,0
75904,ANGELINA,4,11,1,0
75935,SHELBY,0,5,0,0
75939,POLK,0,1,0,0
75941,ANGELINA,0,1,0,0
75946,NACOGDOCHES,0,1,0,0
75948,SABINE,1,2,0,0
75949,ANGELINA,0,1,0,0
75951,JASPER,1,4,1,0
75956,JASPER,0,1,0,0
75961,NACOGDOCHES,2,2,0,0
75964,NACOGDOCHES,0,3,1,0
75965,NACOGDOCHES,1,3,0,0
75966,NEWTON,0,2,0,0
75972,SAN AUGUSTINE,1,5,0,0
75976,CHEROKEE,0,1,0,0
75979,TYLER,1,2,0,0
76001,TARRANT,1,8,0,0
76002,TARRANT,0,5,0,0
76006,TARRANT,0,4,0,0
76008,PARKER,0,1,0,0
76009,JOHNSON,0,1,0,0
76011,TARRANT,2,5,0,0
76012,TARRANT,3,7,0,0
76013,TARRANT,0,1,0,0
76014,TARRANT,0,4,0,0
76015,TARRANT,4,3,0,0
76016,TARRANT,0,8,0,0
76017,TARRANT,1,2,0,0
76018,TARRANT,1,2,0,0
76020,TARRANT,1,5,0,0
76021,TARRANT,1,8,0,0
76022,TARRANT,2,4,0,0
76028,JOHNSON,2,13,0,0
76031,JOHNSON,0,2,1,0
76033,JOHNSON,1,6,0,0
76034,TARRANT,1,4,0,0
76036,TARRANT,0,3,0,0
76039,TARRANT,0,1,0,0
76040,TARRANT,0,1,0,0
76043,SOMERVELL,1,2,0,0
76048,HOOD,1,12,1,0
76049,HOOD,0,2,0,0
76050,JOHNSON,0,1,0,0
76051,TARRANT,2,8,0,0
76053,TARRANT,0,1,0,0
76054,TARRANT,2,1,0,0
76055,HILL,0,1,0,0
76059,JOHNSON,0,2,0,0
76060,TARRANT,0,1,0,0
76063,TARRANT,6,12,0,0
76065,ELLIS,1,6,0,0
76067,PALO PINTO,1,6,0,0
76082,PARKER,0,1,0,0
76086,PARKER,2,14,0,0
76087,PARKER,0,2,0,0
76092,TARRANT,2,7,0,0
76102,TARRANT,1,3,0,0
76103,TARRANT,0,2,0,0
76104,TARRANT,10,7,1,0
76105,TARRANT,0,1,0,0
76106,TARRANT,0,2,0,0
76107,TARRANT,0,3,0,0
76108,TARRANT,0,3,0,0
76109,TARRANT,1,8,0,0
76110,TARRANT,1,0,0,0
76112,TARRANT,0,5,0,0
76114,TARRANT,0,2,0,0
76116,TARRANT,0,8,0,0
76117,TARRANT,0,3,0,0
76118,TARRANT,0,2,0,0
76119,TARRANT,0,5,0,0
76120,TARRANT,0,1,0,0
76123,TARRANT,1,8,0,0
76126,TARRANT,0,1,0,0
76132,TARRANT,8,18,0,0
76133,TARRANT,0,11,0,0
76134,TARRANT,0,1,0,0
76135,TARRANT,0,3,0,0
76137,TARRANT,0,5,0,0
76140,TARRANT,0,3,0,0
76148,TARRANT,0,3,0,0
76161,DALLAS,0,1,0,0
76177,TARRANT,4,0,0,0
76179,TARRANT,0,5,0,0
76180,TARRANT,1,9,0,0
76182,TARRANT,0,1,0,0
76201,DENTON,3,12,0,0
76205,DENTON,0,2,0,0
76207,DENTON,0,1,0,0
76208,DENTON,3,10,0,0
76209,DENTON,0,3,1,0
76210,DENTON,1,15,0,0
76226,DENTON,2,4,0,0
76227,DENTON,1,0,0,0
76230,MONTAGUE,1,2,0,0
76233,GRAYSON,0,1,0,0
76234,WISE,4,4,0,0
76240,COOKE,1,7,0,0
76244,TARRANT,1,4,0,0
76247,DENTON,0,1,0,0
76248,TARRANT,2,21,0,0
76252,COOKE,1,0,0,0
76255,MONTAGUE,1,5,0,0
76258,DENTON,0,2,0,0
76262,TARRANT,1,3,0,0
76266,DENTON,0,3,0,0
76270,MONTAGUE,0,3,0,0
76273,GRAYSON,0,3,0,0
76301,WICHITA,3,3,1,0
76302,WICHITA,1,5,0,0
76306,WICHITA,0,1,0,0
76308,WICHITA,1,3,0,0
76309,WICHITA,0,2,0,0
76310,WICHITA,1,5,0,0
76351,ARCHER,0,0,1,0
76354,WICHITA,0,2,0,0
76360,WICHITA,1,1,0,0
76365,CLAY,1,1,0,0
76367,WICHITA,0,1,0,0
76371,KNOX,0,1,0,0
76374,YOUNG,1,1,0,0
76380,BAYLOR,1,3,0,0
76384,WILBARGER,2,3,0,0
76401,ERATH,1,6,0,0
76424,STEPHENS,1,1,0,0
76426,WISE,1,2,0,0
76437,EASTLAND,0,1,0,0
76442,COMANCHE,1,3,0,0
76444,COMANCHE,0,1,0,0
76446,ERATH,0,2,0,0
76448,EASTLAND,1,4,0,0
76450,YOUNG,1,4,0,0
76457,HAMILTON,0,2,0,0
76458,JACK,1,3,0,0
76470,EASTLAND,0,1,0,0
76471,EASTLAND,0,1,0,0
76483,THROCKMORTON,1,0,0,0
76501,BELL,0,0,1,0
76502,BELL,3,10,0,0
76504,BELL,3,7,0,0
76505,BELL,0,1,0,0
76508,BELL,1,0,0,0
76511,BELL,0,1,0,0
76513,BELL,1,4,0,0
76520,MILAM,1,2,1,0
76522,CORYELL,1,4,1,0
76528,CORYELL,1,3,0,0
76530,WILLIAMSON,0,2,0,0
76531,HAMILTON,1,3,0,0
76542,BELL,1,0,0,0
76543,BELL,0,2,0,0
76544,BELL,2,0,0,0
76548,BELL,2,1,0,0
76549,BELL,2,1,0,0
76550,LAMPASAS,1,6,1,0
76567,MILAM,1,1,0,0
76570,FALLS,0,1,0,0
76574,WILLIAMSON,1,2,0,0
76629,ROBERTSON,0,1,0,0
76634,BOSQUE,1,5,0,0
76642,LIMESTONE,1,5,0,0
76643,MCLENNAN,0,3,0,0
76645,HILL,1,3,0,0
76651,ELLIS,0,1,0,0
76657,MCLENNAN,0,1,0,0
76661,FALLS,1,2,0,0
76664,LIMESTONE,0,2,0,0
76665,BOSQUE,0,1,1,0
76667,LIMESTONE,1,3,1,0
76691,MCLENNAN,0,1,0,0
76692,HILL,1,3,0,0
76702,MCLENNAN,0,1,0,0
76704,MCLENNAN,0,2,0,0
76705,MCLENNAN,0,3,0,0
76706,MCLENNAN,1,0,0,0
76707,MCLENNAN,0,2,1,0
76708,MCLENNAN,0,7,0,0
76710,MCLENNAN,0,3,0,0
76711,MCLENNAN,1,2,0,0
76712,MCLENNAN,4,14,0,0
76763,ECTOR,0,1,0,0
76801,BROWN,1,6,1,0
76802,BROWN,0,4,0,0
76804,BROWN,0,1,0,0
76821,RUNNELS,1,3,0,0
76823,BROWN,0,1,0,0
76825,MCCULLOCH,1,3,0,0
76834,COLEMAN,1,2,0,0
76837,CONCHO,1,1,0,0
76844,MILLS,0,2,0,0
76849,KIMBLE,1,0,0,0
76859,MENARD,0,1,0,0
76877,SAN SABA,0,1,0,0
76901,TOM GREEN,2,8,0,0
76903,TOM GREEN,1,6,1,0
76904,TOM GREEN,1,5,0,0
76905,TOM GREEN,1,0,0,0
76932,REAGAN,1,1,0,0
76933,COKE,0,1,0,0
76936,SCHLEICHER,1,1,0,0
76943,CROCKETT,0,1,0,0
76945,COKE,0,1,0,0
76950,SUTTON,1,0,0,0
76951,STERLING,0,1,0,0
77002,HARRIS,1,0,0,0
77004,HARRIS,4,2,0,0
77005,HARRIS,0,2,0,0
77006,HARRIS,0,1,0,0
77008,HARRIS,3,5,0,0
77013,HARRIS,0,2,0,0
77014,HARRIS,0,5,0,0
77015,HARRIS,1,1,0,0
77016,HARRIS,0,12,0,0
77017,HARRIS,0,1,0,0
77018,HARRIS,0,1,0,0
77019,HARRIS,0,4,0,0
77021,HARRIS,1,4,0,0
77022,HARRIS,0,2,0,0
77024,HARRIS,1,2,0,0
77025,HARRIS,0,10,0,0
77026,HARRIS,1,2,0,0
77027,HARRIS,1,0,1,0
77028,HARRIS,0,5,0,0
77029,HARRIS,0,2,0,0
77030,HARRIS,14,1,0,0
77031,HARRIS,0,8,0,0
77033,HARRIS,0,7,0,0
77034,HARRIS,0,2,0,0
77035,HARRIS,2,7,0,0
77036,HARRIS,0,21,0,0
77038,HARRIS,0,1,0,0
77039,HARRIS,0,1,0,0
77040,HARRIS,0,3,0,0
77042,HARRIS,0,2,0,0
77043,HARRIS,0,3,0,0
77044,HARRIS,0,1,0,0
77045,HARRIS,0,6,0,0
77047,HARRIS,0,4,0,0
77048,HARRIS,0,1,0,0
77049,HARRIS,1,2,0,0
77051,HARRIS,0,2,0,0
77054,HARRIS,4,3,0,0
77055,HARRIS,1,4,0,0
77056,HARRIS,0,5,0,0
77057,HARRIS,0,8,0,0
77058,HARRIS,2,4,0,0
77059,HARRIS,1,1,0,0
77061,HARRIS,0,2,0,0
77062,HARRIS,0,5,0,0
77063,HARRIS,0,6,0,0
77064,HARRIS,0,6,0,0
77065,HARRIS,3,10,0,0
77066,HARRIS,0,1,0,0
77068,HARRIS,0,3,0,0
77069,HARRIS,0,1,0,0
77070,HARRIS,4,13,0,0
77071,HARRIS,0,4,0,0
77072,HARRIS,1,13,0,0
77074,HARRIS,2,10,0,0
77075,HARRIS,0,1,0,0
77076,HARRIS,1,1,0,0
77077,HARRIS,0,9,0,0
77078,HARRIS,0,5,0,0
77080,HARRIS,1,7,0,0
77081,HARRIS,1,0,0,0
77082,HARRIS,2,6,0,0
77083,HARRIS,0,18,0,0
77084,HARRIS,0,3,0,0
77086,HARRIS,0,3,0,0
77087,HARRIS,1,4,0,0
77089,HARRIS,1,5,0,0
77090,HARRIS,8,8,0,0
77091,HARRIS,2,4,0,0
77093,HARRIS,1,3,0,0
77094,HARRIS,3,0,0,0
77095,HARRIS,0,11,0,0
77096,HARRIS,0,1,0,0
77098,HARRIS,0,1,0,0
77099,HARRIS,0,5,0,0
77301,MONTGOMERY,2,12,1,0
77302,MONTGOMERY,0,1,0,0
77303,MONTGOMERY,0,2,0,0
77304,MONTGOMERY,5,26,0,0
77306,MONTGOMERY,0,1,0,0
77315,COLEMAN,0,1,0,0
77316,MONTGOMERY,0,6,0,0
77318,MONTGOMERY,0,2,0,0
77327,LIBERTY,2,1,0,0
77336,HARRIS,0,1,0,0
77338,HARRIS,6,8,0,0
77339,MONTGOMERY,4,15,0,0
77340,WALKER,1,8,0,0
77346,HARRIS,0,15,0,0
77351,POLK,1,7,0,0
77354,MONTGOMERY,0,6,0,0
77355,MONTGOMERY,0,4,0,0
77356,MONTGOMERY,0,2,0,0
77357,MONTGOMERY,0,5,0,0
77358,WALKER,0,1,0,0
77365,MONTGOMERY,0,7,0,0
77371,SAN JACINTO,0,1,0,0
77373,HARRIS,0,3,0,0
77375,HARRIS,3,18,0,0
77377,HARRIS,0,5,0,0
77378,MONTGOMERY,0,1,0,0
77379,HARRIS,1,9,0,0
77380,MONTGOMERY,2,13,0,0
77381,MONTGOMERY,0,3,0,0
77382,MONTGOMERY,0,6,0,0
77384,MONTGOMERY,7,6,0,0
77385,MONTGOMERY,1,4,0,0
77386,MONTGOMERY,1,12,0,0
77388,HARRIS,0,13,0,0
77389,HARRIS,1,8,0,0
77396,HARRIS,0,2,0,0
77401,HARRIS,2,7,0,0
77406,FORT BEND,0,7,0,0
77407,FORT BEND,1,9,0,0
77414,MATAGORDA,1,6,0,0
77417,FORT BEND,0,1,0,0
77418,AUSTIN,1,5,0,0
77423,WALLER,0,19,0,0
77429,HARRIS,3,9,0,0
77433,HARRIS,1,5,0,0
77434,COLORADO,1,1,0,0
77437,WHARTON,1,3,0,0
77441,FORT BEND,0,4,0,0
77449,HARRIS,0,4,0,0
77450,HARRIS,3,13,0,0
77459,FORT BEND,0,21,0,0
77461,FORT BEND,0,3,0,0
77465,MATAGORDA,1,0,0,0
77469,FORT BEND,2,10,0,0
77471,FORT BEND,0,4,1,0
77474,AUSTIN,0,4,0,0
77477,FORT BEND,1,1,0,0
77478,FORT BEND,3,21,0,0
77479,FORT BEND,7,6,0,0
77480,BRAZORIA,1,2,0,0
77484,WALLER,0,1,0,0
77488,WHARTON,1,4,0,0
77489,FORT BEND,0,9,0,0
77493,HARRIS,0,7,0,0
77494,FORT BEND,2,22,0,0
77498,FORT BEND,1,3,0,0
77502,HARRIS,0,1,0,0
77503,HARRIS,0,5,0,0
77504,HARRIS,2,5,0,0
77505,HARRIS,3,4,0,0
77510,GALVESTON,0,1,0,0
77511,BRAZORIA,0,8,0,0
77514,CHAMBERS,1,0,1,0
77515,BRAZORIA,1,7,1,0
77520,HARRIS,1,3,0,0
77521,HARRIS,4,8,0,0
77523,CHAMBERS,0,1,0,0
77530,HARRIS,1,0,0,0
77531,BRAZORIA,0,2,0,0
77535,LIBERTY,0,4,0,0
77536,HARRIS,0,2,0,0
77539,GALVESTON,0,3,0,0
77545,FORT BEND,0,2,0,0
77546,GALVESTON,0,12,0,0
77550,GALVESTON,1,8,0,0
77551,GALVESTON,0,3,0,0
77554,GALVESTON,0,1,0,0
